time,hs_obs,swe_obs,swe_ref
2016-09-01 06:00,0,NaN,0
2016-09-02 06:00,0,NaN,0
2016-09-03 06:00,0,NaN,0
2016-09-04 06:00,0,NaN,0
2016-09-05 06:00,0,NaN,0
2016-09-06 06:00,0,NaN,0
2016-09-07 06:00,0,NaN,0
2016-09-08 06:00,0,NaN,0
2016-09-09 06:00,0,NaN,0
2016-09-10 06:00,0,NaN,0
2016-09-11 06:00,0,NaN,0
2016-09-12 06:00,0,NaN,0
2016-09-13 06:00,0,NaN,0
2016-09-14 06:00,0,NaN,0
2016-09-15 06:00,0,NaN,0
2016-09-16 06:00,0,NaN,0
2016-09-17 06:00,1,NaN,1.137
2016-09-18 06:00,0,NaN,0
2016-09-19 06:00,1,NaN,1.137
2016-09-20 06:00,0,NaN,0
2016-09-21 06:00,0,NaN,0
2016-09-22 06:00,0,NaN,0
2016-09-23 06:00,0,NaN,0
2016-09-24 06:00,0,NaN,0
2016-09-25 06:00,0,NaN,0
2016-09-26 06:00,0,NaN,0
2016-09-27 06:00,0,NaN,0
2016-09-28 06:00,0,NaN,0
2016-09-29 06:00,0,NaN,0
2016-09-30 06:00,0,NaN,0
2016-10-01 06:00,0,NaN,0
2016-10-02 06:00,0,NaN,0
2016-10-03 06:00,2,NaN,2.274
2016-10-04 06:00,0,NaN,0
2016-10-05 06:00,0,NaN,0
2016-10-06 06:00,0,NaN,0
2016-10-07 06:00,0,NaN,0
2016-10-08 06:00,0,NaN,0
2016-10-09 06:00,1,NaN,1.137
2016-10-10 06:00,7,NaN,8.18048209224427
2016-10-11 06:00,5,NaN,8.18048209224427
2016-10-12 06:00,8,NaN,11.7791446599033
2016-10-13 06:00,5,NaN,9.83420493469227
2016-10-14 06:00,1,NaN,1.99173875418348
2016-10-15 06:00,1,NaN,1.99173875418348
2016-10-16 06:00,0,NaN,0
2016-10-17 06:00,0,NaN,0
2016-10-18 06:00,4,NaN,4.548
2016-10-19 06:00,0,NaN,0
2016-10-20 06:00,1,NaN,1.137
2016-10-21 06:00,0,NaN,0
2016-10-22 06:00,2,NaN,2.274
2016-10-23 06:00,0,NaN,0
2016-10-24 06:00,0,NaN,0
2016-10-25 06:00,0,NaN,0
2016-10-26 06:00,0,NaN,0
2016-10-27 06:00,1,NaN,1.137
2016-10-28 06:00,0,NaN,0
2016-10-29 06:00,0,NaN,0
2016-10-30 06:00,0,NaN,0
2016-10-31 06:00,0,NaN,0
2016-11-01 06:00,0,NaN,0
2016-11-02 06:00,0,NaN,0
2016-11-03 06:00,0,NaN,0
2016-11-04 06:00,0,NaN,0
2016-11-05 06:00,0,NaN,0
2016-11-06 06:00,5,NaN,5.685
2016-11-07 06:00,33,NaN,38.6284104612213
2016-11-08 06:00,35,NaN,47.7530644873785
2016-11-09 06:00,23,NaN,47.7530644873785
2016-11-10 06:00,26,NaN,51.4363890299457
2016-11-11 06:00,39,NaN,67.1647575044428
2016-11-12 06:00,37,NaN,67.1647575044428
2016-11-13 06:00,38,NaN,70.1998785620315
2016-11-14 06:00,35,NaN,70.1998785620315
2016-11-15 06:00,33,55.75,70.1998785620315
2016-11-16 06:00,31,NaN,69.588837017719
2016-11-17 06:00,26,NaN,61.8033817715619
2016-11-18 06:00,24,NaN,58.9117363280795
2016-11-19 06:00,32,NaN,68.1034357894406
2016-11-20 06:00,35,NaN,73.4429529007814
2016-11-21 06:00,31,NaN,73.4429529007814
2016-11-22 06:00,30,NaN,73.4429529007814
2016-11-23 06:00,29,NaN,72.9279154025214
2016-11-24 06:00,28,NaN,72.0417049667272
2016-11-25 06:00,27,NaN,70.9070223388084
2016-11-26 06:00,28,NaN,70.9070223388084
2016-11-27 06:00,33,NaN,77.8380556405084
2016-11-28 06:00,33,NaN,77.8380556405084
2016-11-29 06:00,33,NaN,77.8380556405084
2016-11-30 06:00,32,NaN,77.8380556405084
2016-12-01 06:00,33,81.8,77.8380556405084
2016-12-02 06:00,33,NaN,77.8380556405084
2016-12-03 06:00,32,NaN,77.8380556405084
2016-12-04 06:00,31,NaN,77.8380556405084
2016-12-05 06:00,31,NaN,77.8380556405084
2016-12-06 06:00,31,NaN,77.8380556405084
2016-12-07 06:00,30,NaN,77.8380556405084
2016-12-08 06:00,30,NaN,77.8380556405084
2016-12-09 06:00,30,NaN,77.8380556405084
2016-12-10 06:00,30,NaN,77.8380556405084
2016-12-11 06:00,30,NaN,77.8380556405084
2016-12-12 06:00,30,NaN,77.8380556405084
2016-12-13 06:00,30,84.5,77.8380556405084
2016-12-14 06:00,30,NaN,77.8380556405084
2016-12-15 06:00,30,NaN,77.8380556405084
2016-12-16 06:00,30,NaN,77.8380556405084
2016-12-17 06:00,30,NaN,77.8380556405084
2016-12-18 06:00,30,NaN,77.8380556405084
2016-12-19 06:00,38,NaN,87.3777427201164
2016-12-20 06:00,37,93.5,87.3777427201164
2016-12-21 06:00,36,NaN,87.3777427201164
2016-12-22 06:00,36,NaN,87.3777427201164
2016-12-23 06:00,36,NaN,87.3777427201164
2016-12-24 06:00,36,NaN,87.3777427201164
2016-12-25 06:00,39,NaN,91.6822627741074
2016-12-26 06:00,39,NaN,91.6822627741074
2016-12-27 06:00,42,NaN,96.4330289318413
2016-12-28 06:00,41,96.3,96.4330289318413
2016-12-29 06:00,40,NaN,96.4330289318413
2016-12-30 06:00,40,NaN,96.4330289318413
2016-12-31 06:00,40,NaN,96.4330289318413
2017-01-01 06:00,40,NaN,96.4330289318413
2017-01-02 06:00,39,NaN,96.4330289318413
2017-01-03 06:00,47,101.5,105.931165227919
2017-01-04 06:00,46,NaN,105.931165227919
2017-01-05 06:00,83,NaN,149.444208006665
2017-01-06 06:00,79,NaN,154.904406648091
2017-01-07 06:00,71,NaN,154.904406648091
2017-01-08 06:00,72,NaN,157.806225545795
2017-01-09 06:00,73,172.5,160.9429133578
2017-01-10 06:00,69,NaN,160.9429133578
2017-01-11 06:00,72,NaN,165.412379753596
2017-01-12 06:00,71,NaN,165.412379753596
2017-01-13 06:00,74,NaN,170.187596393101
2017-01-14 06:00,97,NaN,198.459793583835
2017-01-15 06:00,103,NaN,212.751938740642
2017-01-16 06:00,102,NaN,218.035143295872
2017-01-17 06:00,96,228,218.035143295872
2017-01-18 06:00,93,NaN,218.035143295872
2017-01-19 06:00,93,NaN,218.035143295872
2017-01-20 06:00,92,NaN,218.035143295872
2017-01-21 06:00,90,NaN,218.035143295872
2017-01-22 06:00,89,NaN,218.035143295872
2017-01-23 06:00,89,NaN,218.035143295872
2017-01-24 06:00,88,215.5,218.035143295872
2017-01-25 06:00,86,NaN,218.035143295872
2017-01-26 06:00,85,NaN,218.035143295872
2017-01-27 06:00,85,NaN,218.035143295872
2017-01-28 06:00,84,NaN,218.035143295872
2017-01-29 06:00,84,NaN,218.035143295872
2017-01-30 06:00,83,NaN,218.035143295872
2017-01-31 06:00,91,NaN,228.067517287198
2017-02-01 06:00,140,306.75,286.69822229433
2017-02-02 06:00,130,NaN,289.492906894026
2017-02-03 06:00,128,NaN,293.021617874357
2017-02-04 06:00,126,NaN,295.453356116717
2017-02-05 06:00,126,NaN,299.339027846237
2017-02-06 06:00,138,NaN,316.799620096651
2017-02-07 06:00,131,NaN,316.799620096651
2017-02-08 06:00,129,NaN,316.799620096651
2017-02-09 06:00,128,NaN,316.799620096651
2017-02-10 06:00,125,NaN,316.799620096651
2017-02-11 06:00,127,NaN,321.583825541968
2017-02-12 06:00,123,NaN,321.583825541968
2017-02-13 06:00,121,NaN,321.583825541968
2017-02-14 06:00,119,NaN,321.583825541968
2017-02-15 06:00,119,338,321.583825541968
2017-02-16 06:00,118,NaN,321.583825541968
2017-02-17 06:00,118,NaN,321.583825541968
2017-02-18 06:00,122,NaN,327.799952072711
2017-02-19 06:00,120,NaN,327.799952072711
2017-02-20 06:00,119,NaN,327.799952072711
2017-02-21 06:00,118,NaN,327.799952072711
2017-02-22 06:00,125,NaN,337.132958204403
2017-02-23 06:00,122,NaN,337.132958204403
2017-02-24 06:00,126,NaN,343.646176124465
2017-02-25 06:00,124,NaN,343.646176124465
2017-02-26 06:00,122,NaN,343.646176124465
2017-02-27 06:00,122,NaN,343.646176124465
2017-02-28 06:00,118,330.3,343.646176124465
2017-03-01 06:00,147,NaN,377.861766966363
2017-03-02 06:00,145,NaN,383.932349768295
2017-03-03 06:00,144,NaN,387.509072165282
2017-03-04 06:00,139,NaN,387.509072165282
2017-03-05 06:00,149,NaN,401.256043791914
2017-03-06 06:00,160,NaN,418.811312367846
2017-03-07 06:00,175,NaN,442.710436796563
2017-03-08 06:00,169,441,445.22381538363
2017-03-09 06:00,192,NaN,476.748871720822
2017-03-10 06:00,205,NaN,503.01878206705
2017-03-11 06:00,198,NaN,507.507296015312
2017-03-12 06:00,193,NaN,507.507296015312
2017-03-13 06:00,187,NaN,507.507296015312
2017-03-14 06:00,183,529.5,507.507296015312
2017-03-15 06:00,182,NaN,509.853289800678
2017-03-16 06:00,178,NaN,509.853289800678
2017-03-17 06:00,174,NaN,509.853289800678
2017-03-18 06:00,172,NaN,509.853289800678
2017-03-19 06:00,180,NaN,521.110438241056
2017-03-20 06:00,177,NaN,521.110438241056
2017-03-21 06:00,174,546,521.110438241056
2017-03-22 06:00,176,NaN,526.037024770629
2017-03-23 06:00,172,NaN,526.037024770629
2017-03-24 06:00,169,NaN,526.037024770629
2017-03-25 06:00,168,NaN,526.037024770629
2017-03-26 06:00,167,NaN,526.037024770629
2017-03-27 06:00,166,NaN,526.037024770629
2017-03-28 06:00,164,535.85,526.037024770629
2017-03-29 06:00,162,NaN,526.037024770629
2017-03-30 06:00,158,NaN,526.037024770629
2017-03-31 06:00,154,NaN,526.037024770629
2017-04-01 06:00,152,NaN,526.037024770629
2017-04-02 06:00,150,NaN,526.037024770629
2017-04-03 06:00,149,NaN,526.037024770629
2017-04-04 06:00,155,525.25,533.554335648635
2017-04-05 06:00,155,NaN,533.554335648635
2017-04-06 06:00,155,NaN,535.868957965103
2017-04-07 06:00,155,NaN,535.868957965103
2017-04-08 06:00,153,NaN,535.868957965103
2017-04-09 06:00,150,NaN,535.868957965103
2017-04-10 06:00,147,537,535.768177037902
2017-04-11 06:00,145,NaN,535.768177037902
2017-04-12 06:00,143,NaN,535.768177037902
2017-04-13 06:00,142,NaN,535.768177037902
2017-04-14 06:00,139,NaN,533.361546322427
2017-04-15 06:00,138,NaN,533.361546322427
2017-04-16 06:00,137,NaN,533.361546322427
2017-04-17 06:00,160,NaN,559.8304715113
2017-04-18 06:00,179,NaN,587.030687024968
2017-04-19 06:00,187,597.75,603.897135142118
2017-04-20 06:00,172,NaN,603.897135142118
2017-04-21 06:00,168,NaN,603.897135142118
2017-04-22 06:00,162,NaN,600.56294961692
2017-04-23 06:00,158,NaN,598.467719593263
2017-04-24 06:00,154,NaN,595.018663318542
2017-04-25 06:00,150,NaN,590.528760671656
2017-04-26 06:00,149,NaN,590.528760671656
2017-04-27 06:00,163,NaN,606.783979864935
2017-04-28 06:00,176,NaN,625.163717756019
2017-04-29 06:00,181,NaN,636.034875676762
2017-04-30 06:00,172,NaN,636.034875676762
2017-05-01 06:00,168,627.75,636.034875676763
2017-05-02 06:00,188,NaN,659.581511910233
2017-05-03 06:00,185,NaN,659.581511910233
2017-05-04 06:00,180,NaN,659.581511910233
2017-05-05 06:00,184,NaN,665.609119428002
2017-05-06 06:00,177,NaN,665.609119428002
2017-05-07 06:00,184,NaN,674.570191878327
2017-05-08 06:00,192,NaN,686.423887824018
2017-05-09 06:00,194,NaN,692.676625006093
2017-05-10 06:00,184,NaN,692.676625006093
2017-05-11 06:00,178,NaN,689.039557505786
2017-05-12 06:00,177,NaN,689.039557505786
2017-05-13 06:00,174,NaN,688.921894543508
2017-05-14 06:00,169,NaN,683.247493026606
2017-05-15 06:00,170,672.5,683.247493026606
2017-05-16 06:00,164,NaN,676.778488418156
2017-05-17 06:00,162,NaN,675.700132013112
2017-05-18 06:00,157,NaN,667.307397780868
2017-05-19 06:00,151,NaN,654.649282298295
2017-05-20 06:00,150,NaN,654.252534883246
2017-05-21 06:00,149,NaN,653.731177961695
2017-05-22 06:00,148,NaN,653.094523606547
2017-05-23 06:00,142,NaN,639.279903156302
2017-05-24 06:00,135,NaN,620.105022199038
2017-05-25 06:00,132,NaN,612.048069373579
2017-05-26 06:00,127,NaN,596.875648452444
2017-05-27 06:00,120,NaN,573.292724953917
2017-05-28 06:00,113,NaN,548.295377901125
2017-05-29 06:00,105,465.75,517.484178675397
2017-05-30 06:00,99,NaN,493.029422839528
2017-05-31 06:00,92,NaN,463.473564741937
2017-06-01 06:00,82,NaN,419.124884171867
2017-06-02 06:00,77,NaN,396.228564174796
2017-06-03 06:00,72,NaN,372.827392509631
2017-06-04 06:00,68,NaN,353.966175575094
2017-06-05 06:00,65,NaN,339.77505808879
2017-06-06 06:00,61,NaN,320.334873165388
2017-06-07 06:00,59,262,310.612014245173
2017-06-08 06:00,58,NaN,305.829829151412
2017-06-09 06:00,54,NaN,285.977814450833
2017-06-10 06:00,47,NaN,250.800849843924
2017-06-11 06:00,43,NaN,230.726817748799
2017-06-12 06:00,33,NaN,178.724258325329
2017-06-13 06:00,13,NaN,71.6573171357733
2017-06-14 06:00,0,NaN,0
2017-06-15 06:00,0,NaN,0
2017-06-16 06:00,0,NaN,0
2017-06-17 06:00,0,NaN,0
2017-06-18 06:00,0,NaN,0
2017-06-19 06:00,0,NaN,0
2017-06-20 06:00,0,NaN,0
2017-06-21 06:00,0,NaN,0
2017-06-22 06:00,0,NaN,0
2017-06-23 06:00,0,NaN,0
2017-06-24 06:00,0,NaN,0
2017-06-25 06:00,0,NaN,0
2017-06-26 06:00,0,NaN,0
2017-06-27 06:00,0,NaN,0
2017-06-28 06:00,0,NaN,0
2017-06-29 06:00,1,NaN,1.137
2017-06-30 06:00,10,NaN,11.5914820922443
2017-07-01 06:00,0,NaN,0
2017-07-02 06:00,0,NaN,0
2017-07-03 06:00,0,NaN,0
2017-07-04 06:00,0,NaN,0
2017-07-05 06:00,0,NaN,0
2017-07-06 06:00,0,NaN,0
2017-07-07 06:00,0,NaN,0
2017-07-08 06:00,0,NaN,0
2017-07-09 06:00,0,NaN,0
2017-07-10 06:00,0,NaN,0
2017-07-11 06:00,0,NaN,0
2017-07-12 06:00,0,NaN,0
2017-07-13 06:00,0,NaN,0
2017-07-14 06:00,0,NaN,0
2017-07-15 06:00,0,NaN,0
2017-07-16 06:00,0,NaN,0
2017-07-17 06:00,0,NaN,0
2017-07-18 06:00,0,NaN,0
2017-07-19 06:00,0,NaN,0
2017-07-20 06:00,0,NaN,0
2017-07-21 06:00,0,NaN,0
2017-07-22 06:00,0,NaN,0
2017-07-23 06:00,0,NaN,0
2017-07-24 06:00,0,NaN,0
2017-07-25 06:00,4,NaN,4.548
2017-07-26 06:00,9,NaN,11.1189283689771
2017-07-27 06:00,1,NaN,1.95582159182872
2017-07-28 06:00,0,NaN,0
2017-07-29 06:00,0,NaN,0
2017-07-30 06:00,0,NaN,0
2017-07-31 06:00,0,NaN,0
2017-08-01 06:00,0,NaN,0
2017-08-02 06:00,0,NaN,0
2017-08-03 06:00,0,NaN,0
2017-08-04 06:00,0,NaN,0
2017-08-05 06:00,0,NaN,0
2017-08-06 06:00,0,NaN,0
2017-08-07 06:00,0,NaN,0
2017-08-08 06:00,0,NaN,0
2017-08-09 06:00,0,NaN,0
2017-08-10 06:00,0,NaN,0
2017-08-11 06:00,0,NaN,0
2017-08-12 06:00,4,NaN,4.548
2017-08-13 06:00,0,NaN,0
2017-08-14 06:00,0,NaN,0
2017-08-15 06:00,0,NaN,0
2017-08-16 06:00,0,NaN,0
2017-08-17 06:00,0,NaN,0
2017-08-18 06:00,0,NaN,0
2017-08-19 06:00,0,NaN,0
2017-08-20 06:00,0,NaN,0
2017-08-21 06:00,0,NaN,0
2017-08-22 06:00,0,NaN,0
2017-08-23 06:00,0,NaN,0
2017-08-24 06:00,0,NaN,0
2017-08-25 06:00,0,NaN,0
2017-08-26 06:00,0,NaN,0
2017-08-27 06:00,0,NaN,0
2017-08-28 06:00,0,NaN,0
2017-08-29 06:00,0,NaN,0
2017-08-30 06:00,0,NaN,0
2017-08-31 06:00,0,NaN,0
2017-09-01 06:00,3,NaN,3.411
2017-09-02 06:00,4,NaN,3.411
2017-09-03 06:00,12,NaN,14.3155842848287
2017-09-04 06:00,3,NaN,6.66953857629121
2017-09-05 06:00,0,NaN,0
2017-09-06 06:00,0,NaN,0
2017-09-07 06:00,0,NaN,0
